"seq_name","Case_no","Accession","Host","Sample_type","Preferred_date","Date_source","Barangay","Municipality","Municipality_std","Province","Province_std","Region","Region_std","Latitude","Longitude","Source","Author","Pubmed","Genome_coverage","Host_scientific","Host_common","Host_type","Major_Island","seq_name.y"
"Z-06-150",NA,NA,"Canis familiaris",NA,"=""24-Apr-2006""","date_collected","Balete","Batangas  City","Batangas-Lian","Batangas","Batangas","Calabarzon","Region IV-A (Calabarzon)",13.7207195,121.103796,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-06-150"
"Z-06-295",NA,NA,"Canis familiaris",NA,"=""22-Jul-2006""","date_collected","Lucsuhin","Calatagan","Batangas-Lian","Batangas","Batangas","Calabarzon","Region IV-A (Calabarzon)",13.86384068,120.6585868,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-06-295"
"Z-06-39",NA,NA,"Canis familiaris",NA,"=""26-Jan-2006""","date_collected","Ambulong","Tanauan","Batangas-Bauan","Batangas","Batangas","Calabarzon","Region IV-A (Calabarzon)",14.09625533,121.0970452,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-06-39"
"Z-07-07",NA,NA,"Canis familiaris",NA,"=""08-Jan-2007""","date_collected","Molino 6","General Trias","Cavite-General Trias","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.32966619,120.8999068,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-07-07"
"Z-07-351",NA,NA,"Canis familiaris",NA,"=""25-Oct-2007""","date_collected","-","Taguig","Metropolitan Manila-Taguig","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.51469695,121.0660524,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-07-351"
"Z-07-366",NA,NA,"Canis familiaris",NA,"=""12-Nov-2007""","date_collected","Wawa","Lipa City","Batangas-Lipa City","Batangas","Batangas","Calabarzon","Region IV-A (Calabarzon)",13.94086577,121.1746864,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-07-366"
"Z-07-38",NA,NA,"Canis familiaris",NA,"=""02-May-2007""","date_collected","Timbol","Bacoor","Cavite-Bacoor","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.41614393,120.9704734,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-07-38"
"Z-07-387",NA,NA,"Canis familiaris",NA,"=""07-Dec-2007""","date_collected","Bagong Liing","San Antonio","Quezon-San Antonio","Quezon","Quezon","Calabarzon","Region IV-A (Calabarzon)",13.89985141,121.2980234,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-07-387"
"Z-07-398",NA,NA,"Canis familiaris",NA,"=""19-Dec-2007""","date_collected","Paciano Rizal","Calamba City","Laguna-Calamba City","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.18862277,121.1242055,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-07-398"
"Z-07-403",NA,NA,"Canis familiaris",NA,"=""22-Dec-2007""","date_collected","Sampagutia Exit","Lucena","Quezon-Real","Quezon","Quezon","Calabarzon","Region IV-A (Calabarzon)",13.93834754,121.6153593,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-07-403"
"Z-07-407",NA,NA,"Canis familiaris",NA,"=""26-Dec-2007""","date_collected","Southland Talon 1","Las Piñas","Metropolitan Manila-Las Piñas","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.4423825,120.9940879,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-07-407"
"Z-08-351",NA,NA,"Canis familiaris",NA,"=""12-Dec-2008""","date_collected","-","General Mariano Alvarez","Cavite-General Mariano Alvarez","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.30698662,121.0184177,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-08-351"
"Z-08-359",NA,NA,"Canis familiaris",NA,"=""25-Dec-2008""","date_collected","San Lucas II","San Pablo City","Laguna-San Pablo City","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.05146733,121.3315598,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-08-359"
"Z-09-94",NA,NA,"Canis familiaris",NA,"=""08-Apr-2009""","date_collected","Brgy 191","Pasay  City","Metropolitan Manila-Pasay City","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.53080944,121.0041508,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-09-94"
"Z-12-001",NA,NA,"Dog",NA,"=""20-Jan-2012""","date_collected","Sinalhan","Sta. Rosa City","Laguna-Santa Rosa City","Laguna","Laguna","Calabarzon (IV-A)","Calabarzon (Iv-A)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic",NA,"Z-12-001"
"Z-12-012",NA,NA,"Canis familiaris",NA,"=""16-Jan-2012""","date_collected","Sulpoc","Tanauan","Batangas-Bauan","Batangas","Batangas","Calabarzon","Region IV-A (Calabarzon)",14.09625533,121.0970452,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-12-012"
"Z-12-029",NA,NA,"Canis familiaris",NA,"=""03-Feb-2012""","date_collected","Sss Village","Marikina","Metropolitan Manila-Manila","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.64718362,121.1030131,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-12-029"
"Z-12-060",NA,NA,"Canis familiaris",NA,"=""25-Feb-2012""","date_collected","F.De Castro","General Mariano Alvarez","Cavite-General Mariano Alvarez","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.30698662,121.0184177,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-12-060"
"Z-12-088",NA,NA,"Dog",NA,"=""29-Mar-2012""","date_collected","TS Cruz Subd.","Las Pinas City","Metropolitan Manila-Pasay City","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"2018_workshop; manual_correction",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-12-088"
"Z-12-118",NA,NA,"Dog",NA,"=""31-May-2012""","date_collected","Bacao 2","Gen. Trias","Cavite-Imus","Cavite","Cavite","Calabarzon (IV-A)","Calabarzon (Iv-A)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic",NA,"Z-12-118"
"Z-12-134",NA,NA,"Dog",NA,"=""18-Jun-2012""","date_collected","Pag-asa","Imus","Cavite-Imus","Cavite","Cavite","Calabarzon (IV-A)","Calabarzon (Iv-A)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic",NA,"Z-12-134"
"Z-12-149",NA,NA,"Canis familiaris",NA,"=""28-Jun-2012""","date_collected","Palayan","Pinamalayan","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.02301767,121.4031803,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-12-149"
"Z-12-208",NA,NA,"Canis familiaris",NA,"=""02-Oct-2012""","date_collected","De Paro St.","Kalookan  City","Metropolitan Manila-Taguig","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.74647256,121.0486805,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-12-208"
"Z-12-212",NA,NA,"Dog",NA,"=""20-Apr-2012""","date_collected","-","Bauan","Batangas-Tuy","Batangas","Batangas","Calabarzon (IV-A)","Calabarzon (Iv-A)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic",NA,"Z-12-212"
"Z-13-002",NA,NA,"Dog",NA,"=""20-Feb-2013""","date_collected","BF International","Las Pinas City","Metropolitan Manila-Pasay City","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"2018_workshop; manual_correction",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-002"
"Z-13-009",NA,NA,"Dog",NA,"=""19-Jan-2013""","date_collected","Paradahan I","Tanza","Cavite-Tanza","Cavite","Cavite","Calabarzon (IV-A)","Calabarzon (Iv-A)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic",NA,"Z-13-009"
"Z-13-020",NA,NA,"Canis familiaris",NA,"=""02-Feb-2013""","date_collected","Sucat","Muntinlupa","Metropolitan Manila-Muntinlupa","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.40197636,121.0327847,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-020"
"Z-13-032",NA,NA,"Canis familiaris",NA,"=""14-Feb-2013""","date_collected","Lower Bicutan","Taguig","Metropolitan Manila-Taguig","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.51469695,121.0660524,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-032"
"Z-13-036",NA,NA,"Canis familiaris",NA,"=""25-Feb-2013""","date_collected","Upper Bicutan","Taguig","Metropolitan Manila-Taguig","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.51469695,121.0660524,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-036"
"Z-13-065",NA,NA,"Canis familiaris",NA,"=""04-Apr-2013""","date_collected","Dumuclay North","Batangas  City","Batangas-Lian","Batangas","Batangas","Calabarzon","Region IV-A (Calabarzon)",13.7207195,121.103796,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-065"
"Z-13-066",NA,NA,"Canis familiaris",NA,"=""05-Apr-2013""","date_collected","Bayan Luma","Imus","Cavite-Imus","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.39822975,120.9319992,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-066"
"Z-13-071",NA,NA,"Canis familiaris",NA,"=""10-Apr-2013""","date_collected","Golden Acres","Las Piñas","Metropolitan Manila-Las Piñas","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.4423825,120.9940879,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-071"
"Z-13-073",NA,NA,"Canis familiaris",NA,"=""12-Apr-2013""","date_collected","Bf Homes","Parañaque","Metropolitan Manila-Parañaque","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.48357034,121.0147858,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-073"
"Z-13-081",NA,NA,"Canis familiaris",NA,"=""25-Apr-2013""","date_collected","Sto. Angel Norte","Santa Cruz","Laguna-Santa Cruz","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.26443013,121.4040122,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-081"
"Z-13-086",NA,NA,"Canis familiaris",NA,"=""03-May-2013""","date_collected","San Carlos","Binangonan","Rizal-Binangonan","Rizal","Rizal","Calabarzon","Region IV-A (Calabarzon)",14.49353136,121.1932147,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-086"
"Z-13-089",NA,NA,"Canis familiaris",NA,"=""04-May-2013""","date_collected","Malainen Luma","Naic","Cavite-Naic","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.29182513,120.7960137,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-089"
"Z-13-094",NA,NA,"Canis familiaris",NA,"=""10-May-2013""","date_collected","Palico II","Imus","Cavite-Imus","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.39822975,120.9319992,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-094"
"Z-13-096",NA,NA,"Felis catus",NA,"=""12-May-2013""","date_collected","Bf International","Las Piñas","Metropolitan Manila-Las Piñas","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.4423825,120.9940879,"phd",NA,NA,NA,"Felis catus","Cat","Domestic","Luzon","Z-13-096"
"Z-13-098",NA,NA,"Canis familiaris",NA,"=""13-May-2013""","date_collected","-","San Juan","Metropolitan Manila-San Juan","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.60295528,121.0338172,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-098"
"Z-13-134",NA,NA,"Canis familiaris",NA,"=""10-Jun-2013""","date_collected","Sto. Nino Vill.,Tunasan","Muntinlupa","Metropolitan Manila-Muntinlupa","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.40197636,121.0327847,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-134"
"Z-13-135",NA,NA,"Canis familiaris",NA,"=""12-Jun-2013""","date_collected","Alulod","Indang","Cavite-Indang","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.18917642,120.8713283,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-135"
"Z-13-161",NA,NA,"Canis familiaris",NA,"=""20-Jul-2013""","date_collected","Pansol","Calamba City","Laguna-Calamba City","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.18862277,121.1242055,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-161"
"Z-13-171",NA,NA,"Canis familiaris",NA,"=""05-Aug-2013""","date_collected","Pinamocan Silangan","Batangas  City","Batangas-Lian","Batangas","Batangas","Calabarzon","Region IV-A (Calabarzon)",13.7207195,121.103796,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-171"
"Z-13-184",NA,NA,"Canis familiaris",NA,"=""29-Aug-2013""","date_collected","Tabangaw","Batangas  City","Batangas-Lian","Batangas","Batangas","Calabarzon","Region IV-A (Calabarzon)",13.7207195,121.103796,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-184"
"Z-13-204",NA,NA,"Canis familiaris",NA,"=""26-Sep-2013""","date_collected","Dayap","Calauan","Laguna-Bay","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.13318557,121.2951683,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-204"
"Z-13-216",NA,NA,"Canis familiaris",NA,"=""25-Oct-2013""","date_collected","Bgy. 2","Mamburao","Occidental Mindoro-Looc","Occidental Mindoro","Occidental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.25401504,120.6612766,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-216"
"Z-13-234",NA,NA,"Canis familiaris",NA,"=""15-Nov-2013""","date_collected","Mayapa","Calamba City","Laguna-Calamba City","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.18862277,121.1242055,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-234"
"Z-13-259",NA,NA,"Canis familiaris",NA,"=""18-Dec-2013""","date_collected","Pound","Cavite  City","Cavite-Kawit","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.48021461,120.8978023,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-13-259"
"Z-14-023",NA,NA,"Canis familiaris",NA,"=""31-Jan-2014""","date_collected","Poblacion I","Santa Cruz","Laguna-Santa Cruz","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.26443013,121.4040122,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-14-023"
"Z-14-033",NA,NA,"Canis familiaris",NA,"=""07-Feb-2014""","date_collected","Bagumbayan, Zone 4","Atimonan","Quezon-Atimonan","Quezon","Quezon","Calabarzon","Region IV-A (Calabarzon)",13.98301338,121.8863992,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-14-033"
"Z-14-05",NA,NA,"Canis familiaris",NA,"=""05-Jan-2014""","date_collected","Pasong Camachile","General Trias","Cavite-General Trias","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.32966619,120.8999068,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-14-05"
"Z-14-058",NA,NA,"Canis familiaris",NA,"=""14-Mar-2014""","date_collected","-","Taytay","Rizal-Taytay","Rizal","Rizal","Calabarzon","Region IV-A (Calabarzon)",14.56080116,121.1315174,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-14-058"
"Z-14-098",NA,NA,"Canis familiaris",NA,"=""29-Apr-2014""","date_collected","Dita","Cuenca","Batangas-Cuenca","Batangas","Batangas","Calabarzon","Region IV-A (Calabarzon)",13.90952328,121.0537657,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-14-098"
"Z-14-101",NA,NA,"Canis familiaris",NA,"=""04-May-2014""","date_collected","Upper Bicutan","Taguig","Metropolitan Manila-Taguig","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.51469695,121.0660524,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-14-101"
"Z-14-106",NA,NA,"Felis catus",NA,"=""08-May-2014""","date_collected","Sta. Cruz","Cavite  City","Cavite-Kawit","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.48021461,120.8978023,"phd",NA,NA,NA,"Felis catus","Cat","Domestic","Luzon","Z-14-106"
"Z-14-126",NA,NA,"Canis familiaris",NA,"=""31-May-2014""","date_collected","Talon 5","Las Piñas","Metropolitan Manila-Las Piñas","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.4423825,120.9940879,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-14-126"
"Z-14-136",NA,NA,"Canis familiaris",NA,"=""11-Jun-2014""","date_collected","Parklane,San Francisco","General Trias","Cavite-General Trias","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.32966619,120.8999068,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-14-136"
"Z-14-138",NA,NA,"Dog",NA,"=""16-Jun-2014""","date_collected","Seacom Compd., Sucat","Paranaque City","Metropolitan Manila-Quezon City","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"2018_workshop; manual_correction",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-14-138"
"Z-14-142",NA,NA,"Canis familiaris",NA,"=""21-Jun-2014""","date_collected","Mercedes Homes 3","Binan","Laguna-Bay","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.30526494,121.0647852,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-14-142"
"Z-14-146",NA,NA,"Dog",NA,"=""26-Jun-2014""","date_collected","Sampaga Centro","Batangas City","Batangas-Lian","Batangas","Batangas","Calabarzon (IV-A)","Calabarzon (Iv-A)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic",NA,"Z-14-146"
"Z-14-149",NA,NA,"Dog",NA,"=""28-Jun-2014""","date_collected","San Rafael","San Pablo City","Laguna-San Pablo City","Laguna","Laguna","Calabarzon (IV-A)","Calabarzon (Iv-A)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic",NA,"Z-14-149"
"Z-14-152",NA,NA,"Dog",NA,"=""20-Feb-2014""","date_collected","Tipas","Taguig City","Metropolitan Manila-Pasig City","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"2018_workshop; manual_correction",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-14-152"
"Z-14-182",NA,NA,"Canis familiaris",NA,"=""20-Aug-2014""","date_collected","San Francisco","Pulilan","Bulacan-Pulilan","Bulacan","Bulacan","Central Luzon","Region III (Central Luzon)",14.91386664,120.8556301,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-14-182"
"Z-14-243",NA,NA,"Canis familiaris",NA,"=""13-Nov-2014""","date_collected","Bubukal St.","Santa Cruz","Laguna-Santa Cruz","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.26443013,121.4040122,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-14-243"
"Z-15-001",NA,NA,"Canis familiaris",NA,"=""01-Jan-2015""","date_collected","Bagumbayan","Pililla","Rizal-Pililla","Rizal","Rizal","Calabarzon","Region IV-A (Calabarzon)",14.4548703,121.3449535,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-15-001"
"Z-15-009",NA,NA,"Canis familiaris",NA,"=""16-Jan-2015""","date_collected","South Triangle","Quezon City","Metropolitan Manila-Quezon City","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.67428047,121.0574986,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-15-009"
"Z-15-019",NA,NA,"Dog",NA,"=""28-Jan-2015""","date_collected","Multinational Vill.","Paranaque City","Metropolitan Manila-Quezon City","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"2018_workshop; manual_correction",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-15-019"
"Z-15-116",NA,NA,"Dog",NA,"=""17-Jun-2015""","date_collected","Purok 6, Landayan","San Pedro","Laguna-San Pedro","Laguna","Laguna","Calabarzon (IV-A)","Calabarzon (Iv-A)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic",NA,"Z-15-116"
"Z-15-130",NA,NA,"Dog",NA,"=""20-Jun-2015""","date_collected","Pinagtipunan","Gen. Trias","Cavite-Imus","Cavite","Cavite","Calabarzon (IV-A)","Calabarzon (Iv-A)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic",NA,"Z-15-130"
"Z-15-148",NA,NA,"Dog",NA,"=""20-Apr-2015""","date_collected","Upper Bicutan","Taguig","Metropolitan Manila-Taguig","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"2018_workshop; manual_correction",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-15-148"
"Z-15-163",NA,NA,"Canis familiaris",NA,"=""05-Sep-2015""","date_collected","Panapaan 8","Bacoor","Cavite-Bacoor","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.41614393,120.9704734,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-15-163"
"Z-15-185",NA,NA,"Dog",NA,"=""18-Oct-2015""","date_collected","San Dionisio","Paranaque City","Metropolitan Manila-Quezon City","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",NA,NA,"2018_workshop; manual_correction",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-15-185"
"Z-16-013",NA,NA,"Dog",NA,"=""16-Jan-2016""","date_collected","PEA 2A, Langgam","San Pedro","Laguna-San Pedro","Laguna","Laguna","Calabarzon (IV-A)","Calabarzon (Iv-A)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic",NA,"Z-16-013"
"Z-16-082",NA,NA,"Canis familiaris",NA,"=""24-May-2016""","date_collected","Caingin","Santa Rosa City","Laguna-Santa Rosa City","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.27260264,121.0895167,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-16-082"
"Z-16-150",NA,NA,"Canis familiaris",NA,"=""05-Sep-2016""","date_collected","Putatan","Muntinlupa","Metropolitan Manila-Muntinlupa","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.40197636,121.0327847,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-16-150"
"Z-16-151",NA,NA,"Canis familiaris",NA,"=""05-Sep-2016""","date_collected","-","Carmona","Cavite-Carmona","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.29896527,121.0371349,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-16-151"
"Z-16-159",NA,NA,"Dog",NA,"=""20-Dec-2016""","date_collected","Capipisa","Tanza","Cavite-Tanza","Cavite","Cavite","Calabarzon (IV-A)","Calabarzon (Iv-A)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic",NA,"Z-16-159"
"Z-16-186",NA,NA,"Dog",NA,"=""20-Mar-2016""","date_collected","Woodrow Subd.,Bgy. Pasig","Antipolo City","Rizal-Antipolo City","Rizal","Rizal","Calabarzon (IV-A)","Calabarzon (Iv-A)",NA,NA,"2018_workshop",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic",NA,"Z-16-186"
"Z-16-196",NA,NA,"Canis familiaris",NA,"=""23-Nov-2016""","date_collected","Sampaloc","Dasmariñas","Cavite-Dasmariñas","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.31850325,120.9657797,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-16-196"
"Z-16-209",NA,NA,"Canis familiaris",NA,"=""14-Dec-2016""","date_collected","Pahinga Sur","Candelaria","Quezon-Candelaria","Quezon","Quezon","Calabarzon","Region IV-A (Calabarzon)",13.94085961,121.4302409,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-16-209"
"Z-16-210",NA,NA,"Canis familiaris",NA,"=""16-Dec-2016""","date_collected","Almanza 2","Las Piñas","Metropolitan Manila-Las Piñas","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.4423825,120.9940879,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-16-210"
"Z-16-211",NA,NA,"Canis familiaris",NA,"=""19-Dec-2016""","date_collected","Las Villas De Manila","Binan","Laguna-Bay","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.30526494,121.0647852,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-16-211"
"Z-17-177",NA,NA,"Canis familiaris",NA,"=""25-Sep-2017""","date_collected","Bgy. Navarro","General Trias","Cavite-General Trias","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.32966619,120.8999068,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-17-177"
"Z-17-193",NA,NA,"Canis familiaris",NA,"=""13-Oct-2017""","date_collected","Binonoan","Infanta","Quezon-Infanta","Quezon","Quezon","Calabarzon","Region IV-A (Calabarzon)",14.71657136,121.650984,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-17-193"
